정류소명,X좌표,Y좌표,경유노선수,경유노선
하빈면사무소건너,12826.705,3554.1013,1,성서2
하빈우체국앞,12826.7403,3554.188,1,성서2
현내2리중방마을앞,12826.7038,3554.2963,1,성서2
현내2리중방마을건너,12826.6996,3554.2903,1,성서2
현내1리,12826.814639,3554.650152,1,성서2
무등2리,12827.0815,3554.8608,1,성서2
무등1리1,12827.6058,3555.236259,1,성서2
무등1리2,12827.5747,3555.2135,1,성서2
대평교회앞,12828.0668,3556.2125,1,성서2
서재문화체육센터앞,12830.174715,3553.090916,6,"405, 509, 523, 7250, 급행7, 성서3"
서재문화체육센터건너,12830.153187,3553.090035,6,"405, 509, 523, 7250, 급행7, 성서3"
교항2리회관,12826.7258,3547.2313,1,달성2
금계초등학교(교항리),12826.6556,3547.3648,1,달성2
옥포중앙교회앞,12826.5823,3547.4613,1,달성2
신당리,12826.506,3547.6498,1,달성2
옥포주유소앞,12827.589438,3547.278746,4,"600, 623, 655, 달성2"
송해공원,12829.36703,3546.236402,3,"600, 달성2, 달성5"
반송리,12829.6448,3545.3472,3,"600, 달성2, 달성5"
솔비식당입구맞은편,12826.8738,3545.3159,1,달성2
솔비식당입구,12826.8723,3545.3117,1,달성2
화원고등학교(종점),12829.3413,3547.8027,1,-
명곡미래빌2단지건너,12829.6815,3547.9613,2,"623, 달성2"
명곡미래빌3단지앞,12829.7376,3547.8417,2,"653, 달성5"
명곡미래빌4단지,12829.9376,3547.9098,1,653
명곡미래빌1단지,12829.895895,3547.904319,2,"651, 653"
홍천사입구,12828.9419,3548.5349,2,"650, 달서3"
홍천사건너,12828.942454,3548.527312,2,"650, 달서3"
화원유원지(사문진주막촌),12828.681385,3548.608433,1,달서3
다사고등학교앞,12827.739105,3551.648701,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
강창하이츠,12827.6305,3551.7254,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
매곡사거리1,12827.5686,3551.7608,12,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서2, 성서3"
다사읍행정복지센터건너,12827.322103,3551.676446,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
부곡리,12826.4633,3551.1221,2,"250, 성서2"
부곡리건너,12826.4474,3551.1148,2,"250, 성서2"
문양리2,12826.1253,3551.4558,2,"250, 성서2"
문양리1,12826.1102,3551.4378,2,"250, 성서2"
동곡초등학교건너,12825.04017,3552.663222,9,"0-90, 0-91, 0-92, 0-93, 20, 250, 50, 50-1, 성서2"
봉촌1리1,12824.4919,3551.6773,1,성서2
봉촌리,12824.1553,3551.6079,1,성서2
하산1리,12823.9953,3552.7503,1,성서2
세천리1,12828.306887,3552.616945,1,성서3
다사읍사무소서재출장소앞,12829.6536,3552.3429,2,"성서1, 성서3"
화원시장앞,12830.0484,3548.0605,2,"623, 653"
화원시장건너,12830.0664,3548.0588,2,"623, 653"
본리지구건너,12830.4271,3548.1443,4,"623, 653, 달서3, 달성1"
본리지구앞,12830.4777,3548.1567,3,"623, 653, 달서3"
시립희망원,12830.6353,3548.2651,3,"623, 653, 달성1"
대곡역그린빌,12830.6495,3548.2705,2,"623, 653"
정대1리(안매남),12834.4112,3546.1197,1,가창2
정대1리(바깥매남),12834.2781,3545.9219,1,가창2
정대2리마을회관앞,12833.402854,3544.863048,1,가창2
행정리(한천서원),12839.2911,3546.7766,1,가창2
행정리,12839.4021,3546.7557,1,가창2
상원리(전평못식당),12839.4457,3546.4353,1,가창2
단산리입구,12839.2023,3546.2854,1,가창2
오설리,12821.8842,3540.6937,1,달성3
동아제약건너,12828.0975,3544.4012,2,"600, 655"
동아제약,12828.0979,3544.386,3,"600, 655, 달성6"
샤니삼거리2,12827.7222,3544.0315,3,"600, 달성5, 달성6"
샤니삼거리1,12827.7359,3544.0304,2,"600, 달성5"
용연사,12830.6763,3545.1138,3,"600, 달성2, 달성5"
논공삼거리1,12826.1383,3543.6039,2,"600, 655"
달성취수장건너,12825.6302,3543.9014,3,"600, 655, 달성6"
달성취수장앞,12825.528,3543.996,3,"600, 655, 달성6"
위천삼거리(현풍방향),12823.9212,3545.5822,3,"600, 655, 달성6"
성요셉요양병원건너,12827.1805,3543.3018,4,"600, 급행4, 달성5, 달성6"
성요셉요양병원앞,12827.1942,3543.3002,3,"600, 급행4, 달성5"
박석진교,12826.2268,3542.4213,4,"600, 655, 달성5, 달성6"
성하리,12826.246435,3542.366167,4,"600, 655, 달성5, 달성6"
현풍삼거리,12826.3351,3542.0361,1,655
현풍중고등학교,12826.3535,3541.8129,1,655
달성우체국건너,12826.3504,3541.6328,2,"655, 급행4"
유가사(종점),12830.08035,3542.828294,2,"600, 달성5"
도동서원,12822.3328,3542.1062,1,달성3
자모공원,12823.7259,3541.4886,1,-
달성소방서건너,12826.7883,3540.9286,5,"600, 달성3, 달성5, 달성6, 달성7"
신기리1,12826.5808,3540.1775,2,"600, 달성3"
신기리2,12826.6083,3540.1836,2,"600, 달성3"
대리마을회관건너,12825.62551,3539.92441,2,"600, 달성3"
대리,12825.3616,3539.8567,2,"600, 달성3"
내리1,12824.3993,3538.4677,1,달성7
목단리,12825.1511,3537.3829,1,달성7
수리리,12823.7823,3539.9021,1,달성3
징리보건소,12822.9263,3540.1321,1,달성3
고봉리,12826.271328,3538.98419,2,"달성3, 달성7"
평촌리,12827.4902,3538.6162,1,달성7
한정리(한정초교건너),12827.3239,3538.8515,1,달성6
한정리(한정초교),12827.5009,3538.7688,1,달성6
달창저수지,12828.281545,3538.704615,1,달성6
대산,12830.566239,3538.325342,1,달성6
본말(종점),12830.616811,3538.573613,1,달성6
삼산지,12839.4508,3543.8538,1,가창2
삼산리(은지가든),12839.4594,3543.764,1,가창2
오리(양지마을),12835.6332,3547.2736,1,가창2
다사고등학교건너,12827.7217,3551.6459,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
연화리,12827.050745,3551.28195,11,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서3"
매곡(종점),12827.0159,3551.2906,12,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서2, 성서3"
대평2리,12827.943253,3556.027372,1,성서2
현풍운전시험장,12826.357328,3542.142879,4,"600, 655, 달성5, 달성6"
도동,12821.4859,3541.1331,1,달성3
에코테마파크대구숲앞,12837.637819,3547.746004,7,"240, 304, 405, 413, 449, 가창2, 급행2"
가천리,12827.1488,3539.5796,2,"달성6, 달성7"
약산온천입구,12825.2365,3544.2387,2,"600, 655"
경서중학교앞,12826.0483,3546.8601,5,"600, 623, 655, 급행4, 달성2"
옥포농협건너,12827.738961,3547.291344,4,"600, 623, 655, 달성2"
옥포초등학교앞,12827.84527,3547.328313,5,"600, 623, 655, 급행4, 달성2"
갈실마을회관종점,12827.266811,3545.306992,1,달성2
녹동서원앞,12838.792,3543.3818,1,가창2
우록리(선흥사입구),12839.1533,3543.4938,1,가창2
우록리(부곡장식당),12839.3668,3543.6025,1,가창2
봉촌2리,12823.5239,3551.6921,1,성서2
동곡초등학교앞,12825.0766,3552.6563,9,"0-89, 0-90, 0-93, 20, 250, 50, 50-1, 51, 성서2"
하빈농협동곡지점1,12825.2875,3552.6322,2,"20, 성서2"
마비정벽화마을(종점),12832.4966,3546.7949,1,달성2
본리1리,12831.0608,3547.4758,1,달성2
명곡미래빌2단지앞,12829.7103,3547.9663,3,"623, 651, 달성2"
기곡(종점),12826.3872,3555.8671,1,성서2
하목정(종점),12824.4485,3552.9227,1,성서2
육신사,12825.024,3554.4905,1,성서2
달성군청건너,12825.824,3546.51722,4,"623, 655, 달성2, 달성6"
달성군청앞,12825.82862,3546.51032,3,"623, 655, 달성2"
명곡1리입구1,12830.0583,3547.3923,1,달성5
명곡1리입구2,12830.0858,3547.3766,1,달성5
귀남지휴게소1,12830.7617,3546.1346,1,달성5
귀남지휴게소2,12830.7563,3546.1386,1,달성5
공단하수처리장앞,12826.3092,3543.4216,2,"600, 655"
공단하수처리장건너,12826.2848,3543.4059,2,"600, 655"
옥포무지개마을,12827.245142,3547.664579,1,달성2
약산온천,12825.541046,3544.501687,1,달성6
응암3리1,12825.6897,3538.5639,1,-
동촌지구대건너,12838.959661,3553.193867,1,618
금사리하이빌APT건너,12839.3693,3553.0417,1,618
강정(종점),12827.83855,3550.572511,1,성서2
방천리2,12830.3721,3553.2484,5,"405, 509, 523, 7250, 성서3"
옥포초등학교건너,12827.858,3547.3488,5,"600, 623, 655, 급행4, 달성2"
정대리(대구미술광장),12834.0326,3545.3056,1,가창2
오2리(음지머구),12836.0894,3547.3983,1,가창2
동곡1리3,12824.8595,3551.9782,1,성서2
동곡1리1,12824.8682,3551.8139,1,성서2
하산2리,12824.4435,3552.9255,1,성서2
무등2리입구건너,12827.0818,3554.8637,1,성서2
연화리2,12827.0385,3551.2887,1,성서2
구라리,12829.7741,3548.4527,1,달성1
화원유원지입구,12828.726465,3548.566279,2,"650, 달성1"
대동공업건너,12827.417,3543.5673,2,"600, 655"
본리1리동회관앞,12827.4277,3547.533,1,-
본리1리동회관건너,12827.4277,3547.5285,1,달성2
평촌2리,12826.947,3538.7253,1,달성7
목단1리,12825.1587,3537.4989,1,달성7
한정3리,12827.153,3539.3188,2,"달성6, 달성7"
현풍고속도로밑,12826.2787,3542.321,4,"600, 655, 달성5, 달성6"
하산스무지(종점),12824.9649,3553.4111,1,성서2
도의리,12827.7237,3539.6282,1,달성6
유곡리,12828.1093,3540.1698,1,달성5
유산리,12825.7645,3537.4199,1,달성7
예현2리마을회관,12826.3801,3538.1703,1,달성7
현풍시외버스터미널,12826.4709,3541.9502,5,"600, 달성3, 달성5, 달성6, 달성7"
유곡리(회차지),12828.2121,3540.1552,1,달성5
다사읍행정복지센터앞,12827.229249,3551.639297,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
동서아파트건너,12827.86,3551.8619,4,"425, 달서1, 성서1, 성서3"
동서아파트앞,12827.8435,3551.8992,4,"425, 달서1, 성서1-1, 성서3"
에코테마파크대구숲남문앞,12837.7548,3547.5947,6,"240, 304, 405, 413, 449, 가창2"
에코테마파크대구숲남문건너,12837.7439,3547.6446,6,"240, 304, 405, 413, 449, 가창2"
스파밸리2,12838.3115,3547.26938,7,"240, 304, 405, 413, 449, 가창2, 급행2"
스파밸리1,12838.3445,3547.2182,7,"240, 304, 405, 413, 449, 가창2, 급행2"
비슬산휴양림주차장,12830.349,3541.6289,2,"600, 달성5"
성산3동,12828.8477,3548.5585,1,달서3
푸르밀대구공장,12828.17018,3544.39802,2,"600, 달성5"
달성산업단지관리공단1,12827.2523,3543.80948,3,"600, 달성5, 달성6"
달성산업단지관리공단2,12827.26988,3543.80702,2,"600, 달성5"
유신섬유네거리1,12828.0608,3544.01012,2,"600, 655"
대리마을회관,12825.624574,3539.930304,2,"600, 달성3"
구지면사무소건너,12824.79212,3539.54168,3,"600, 달성3, 달성7"
구지면사무소앞,12824.795959,3539.538318,3,"600, 달성3, 달성7"
내리2,12824.3793,3538.4647,1,달성7
문양기지창건너,12826.15952,3551.5373,5,"20, 250, 50, 50-1, 성서2"
문양기지창앞,12826.15712,3551.53628,7,"0-89, 20, 250, 50, 50-1, 51, 성서2"
문양역건너,12826.27088,3551.81378,7,"0-89, 20, 250, 50, 50-1, 51, 성서2"
문양역앞,12826.268,3551.80742,5,"0-89, 250, 50, 50-1, 성서2"
문양리(서부실),12826.16648,3552.4094,1,-
응암2리,12825.24002,3538.87808,1,-
응암3리2,12825.69932,3538.56068,1,-
구지농공단지1,12826.08602,3538.8413,1,-
구지농공단지2,12826.0832,3538.83428,1,-
응암1리1,12825.5588,3539.29568,2,"달성3, 달성7"
응암1리2,12825.5573,3539.30162,2,"달성3, 달성7"
매곡정수사업소앞,12827.13188,3551.48942,10,"425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
국립식량과학원대구시험지,12826.679043,3554.425846,1,성서2
하빈우체국건너,12826.7387,3554.1806,1,성서2
기곡리1,12826.6349,3555.5227,1,성서2
기곡리2,12826.6255,3555.5377,1,성서2
봉촌1리2,12824.35862,3551.6954,1,성서2
봉촌1리3,12824.35718,3551.68898,1,성서2
옥포농협,12827.73908,3547.328,1,달성2
위천삼거리(논공방향),12823.94312,3545.6015,2,"600, 655"
삼리1리2,12824.52968,3546.05678,2,"600, 655"
창1리1,12825.1088,3539.5307,2,"달성3, 달성7"
창1리2,12825.12872,3539.5322,2,"달성3, 달성7"
하빈농협동곡지점2,12825.2504,3552.63098,2,"20, 성서2"
감문1리4,12826.10978,3553.8434,1,성서2
하빈농협앞,12826.586,3554.04488,1,성서2
세천고개1,12828.735492,3552.581841,1,성서3
세천리2,12828.56582,3552.65678,1,성서3
세천리3,12828.5915,3552.66752,1,성서3
세천고개2,12828.720327,3552.585464,1,성서3
서재들,12829.257341,3552.424216,2,"성서1, 성서3"
다사읍사무소서재출장소건너,12829.67702,3552.34268,2,"성서1-1, 성서3"
응암3리입구,12825.8396,3538.568,1,-
냉천리1,12838.6263,3546.9656,7,"240, 304, 405, 413, 449, 가창2, 급행2"
냉천리2,12838.6223,3546.9175,7,"240, 304, 405, 413, 449, 가창2, 급행2"
대림생수,12838.7085,3546.623,6,"240, 304, 405, 413, 449, 가창2"
가창중학교건너,12838.7546,3546.5065,7,"240, 304, 405, 413, 449, 가창2, 급행2"
가창중학교앞,12838.7632,3546.4434,7,"240, 304, 405, 413, 449, 가창2, 급행2"
가창초등학교건너,12838.8396,3546.2722,7,"240, 304, 405, 413, 449, 가창2, 급행2"
가창초등학교앞,12838.898844,3546.173999,7,"240, 304, 405, 413, 449, 가창2, 급행2"
대일1리마을회관건너,12838.9179,3546.0859,2,"405, 가창2"
주1리2,12839.0823,3545.7222,2,"405, 가창2"
주리(삼진식당),12839.0569,3545.4951,2,"405, 가창2"
옥분리(구진터),12839.0813,3545.4954,2,"405, 가창2"
주2리1,12839.0087,3545.3179,2,"405, 가창2"
주2리(최정사입구),12838.9779,3545.2627,2,"405, 가창2"
옥분리1,12838.9908,3545.1297,2,"405, 가창2"
옥분리마을회관앞,12838.9979,3545.1456,2,"405, 가창2"
옥산정미소,12839.0452,3545.0356,2,"405, 가창2"
담안마을1,12839.1086,3544.8431,2,"405, 가창2"
담안마을2,12839.1137,3544.8624,2,"405, 가창2"
송정마을1,12839.1851,3544.6755,2,"405, 가창2"
송정마을2,12839.1877,3544.6979,2,"405, 가창2"
삼산리입구건너,12839.3927,3544.4679,2,"405, 가창2"
샛터마을입구,12839.050124,3544.977841,2,"405, 가창2"
건영캐스빌건너,12829.7199,3552.1303,7,"405, 509, 523, 7250, 급행7, 성서1, 성서3"
대실역(4번출구),12827.97382,3551.462682,4,"425, 달서1, 성서1, 성서3"
매곡초등학교앞,12828.042316,3551.781251,4,"425, 달서1, 성서1, 성서3"
정대숲,12833.510645,3545.130964,1,가창2
무등1리3,12827.796549,3555.694315,1,성서2
묘2리(전마),12825.2901,3553.7095,2,"20, 성서2"
이현고개삼거리,12827.5721,3552.8014,1,성서3
대림생수앞,12838.691,3546.6403,6,"240, 304, 405, 413, 449, 가창2"
대1리용흥지건너,12825.927163,3539.996058,3,"600, 급행8, 달성3"
화남초등학교건너,12829.858835,3548.022716,2,"623, 달성2"
화남초등학교앞,12829.8882,3548.0236,3,"623, 651, 달성2"
모개월앞,12826.5435,3555.726,1,성서2
모개월입구,12826.541144,3555.719314,1,성서2
정대숲건너,12833.421256,3545.009208,1,가창2
구삼폭포앞,12834.8373,3546.3216,1,가창2
구삼폭포건너,12834.838652,3546.294186,1,가창2
명곡지구앞,12829.4708,3547.995,3,"651, 달성2, 달성5"
교항2리마을입구,12826.794125,3547.108683,1,달성2
반송4교앞,12830.1923,3545.2691,3,"600, 달성2, 달성5"
반송4교건너,12830.1941,3545.2636,3,"600, 달성2, 달성5"
강정보(디아크문화관)건너,12827.938239,3550.591711,1,성서2
강정보(디아크문화관)입구,12827.938561,3550.586389,1,성서2
하빈농협건너,12826.432897,3554.003913,1,성서2
하빈농협입구,12826.4315,3553.9985,1,성서2
연젓마을입구,12826.7171,3555.1068,1,성서2
연젓마을건너,12826.711627,3555.109974,1,성서2
현풍새마을금고,12826.65373,3541.795687,4,"600, 달성5, 달성6, 달성7"
새마을입구,12836.41305,3547.590434,1,가창2
새마을건너,12836.4112,3547.5946,1,가창2
대실역청아람건너,12828.0172,3551.361,6,"250, 524, 527, 564, 655, 성서2"
명곡미래빌5단지건너,12829.496751,3547.897208,2,"623, 달성2"
명곡미래빌5단지앞,12829.5072,3547.8914,3,"623, 651, 달성2"
신세월입구,12824.1712,3537.0425,1,달성7
화원유원지건너,12828.709972,3548.5658,2,"650, 달성1"
김흥리마을입구,12829.589,3544.9309,2,"600, 달성5"
달성소방서앞,12826.8042,3540.9235,5,"600, 달성3, 달성5, 달성6, 달성7"
목단2리,12824.5931,3537.0833,1,달성7
구룡촌건너,12835.048048,3546.751245,1,가창2
구룡촌앞,12835.088497,3546.790463,1,가창2
설티고개(달성공단방면),12828.9811,3544.6828,2,"600, 달성5"
설티고개(옥포방면),12828.9626,3544.6627,2,"600, 달성5"
봉촌낙동길입구,12823.6355,3551.684,1,성서2
봉촌낙동길입구건너,12823.6339,3551.6888,1,성서2
지산2길입구건너,12829.895164,3545.314769,3,"600, 달성2, 달성5"
지산2길입구,12829.8947,3545.3205,3,"600, 달성2, 달성5"
솔밭기세길입구,12829.4513,3545.7373,3,"600, 달성2, 달성5"
솔밭기세길건너,12829.449,3545.7263,3,"600, 달성2, 달성5"
화원고등학교(종점)2,12829.3258,3547.7997,1,-
하나원전문장례식장,12826.6206,3542.8176,2,"600, 달성5"
김흥2리건너,12829.1546,3544.7778,2,"600, 달성5"
김흥2리앞,12829.1623,3544.7722,2,"600, 달성5"
용연사시설집단지구앞,12830.4017,3545.2227,3,"600, 달성2, 달성5"
용연사시설집단지구건너,12830.3884,3545.2333,3,"600, 달성2, 달성5"
푸르밀대구공장건너,12828.1534,3544.3921,2,"600, 달성5"
본리근린공원건너,12827.9143,3544.1769,2,"600, 달성5"
본리근린공원앞,12827.9012,3544.1765,3,"600, 달성5, 달성6"
서재들건너,12829.2525,3552.4273,2,"성서1-1, 성서3"
다사체육공원앞,12828.691,3553.3748,1,성서3
다사체육공원건너,12828.6838,3553.3707,1,성서3
다사초등학교앞,12827.469688,3552.064864,1,성서3
현풍중고등학교건너,12826.3648,3541.7934,1,655
달성우체국앞,12826.3615,3541.6615,2,"655, 급행4"
현풍주공아파트앞,12826.5752,3541.5194,1,655
매곡초등학교건너,12828.0504,3551.7247,4,"425, 달서1, 성서1-1, 성서3"
다사주공아파트앞,12827.4102,3551.9853,1,성서3
다사주공아파트건너,12827.4156,3551.9908,1,성서3
다사초등학교건너,12827.4631,3552.0576,1,성서3
다사역(4번출구),12827.5413,3551.8534,1,성서3
퇴계마을앞,12839.0668,3547.2033,1,가창2
행정2리앞,12838.667171,3547.168465,1,가창2
퇴계마을건너,12839.069,3547.197,1,가창2
행정2리건너,12838.7703,3547.1821,1,가창2
다사역(3번출구),12827.547469,3551.832825,1,성서3
방천리환경자원사업소,12830.128724,3647.113629,1,-
노이2리건너,12826.129456,3545.61869,1,달성2
